day,pnl,avg_pnl_last_1D,num_trades_last_1D,pnl_last_1D,pl_ratio_last_1D,std_last_1D,avg_pnl_last_3D,num_trades_last_3D,pnl_last_3D,pl_ratio_last_3D,std_last_3D,avg_pnl_last_5D,num_trades_last_5D,pnl_last_5D,pl_ratio_last_5D,std_last_5D,avg_pnl_last_10D,num_trades_last_10D,pnl_last_10D,pl_ratio_last_10D,std_last_10D,avg_pnl_last_21D,num_trades_last_21D,pnl_last_21D,pl_ratio_last_21D,std_last_21D
2018-04-19,-51390.219999999994,191.22043427230048,852,162919.81,-0.9310276801733318,656.2700488991464,218.4467562122226,1489,325267.21999999945,-0.8398498719832159,699.2765635401166,295.68673837393254,3161,934665.7800000007,-0.9177517265742583,645.3126158168491,138.26275647022118,6414,886817.3199999986,-0.8855030188453608,746.7943891637398,32.98471812520482,12204,402545.49999999965,-0.8189101970628141,770.1352443109402
2018-04-20,-60175.63000000004,-108.41818565400843,474,-51390.219999999994,-1.1020624523334472,777.1383720235356,121.41452971725332,1733,210411.38,-0.8852379065088896,724.1643732750161,182.046894308943,2460,447835.35999999975,-0.9237064182997221,721.6191420707696,54.674241899150964,5771,315525.0500000002,-0.8745325145364323,758.9621207872174,22.287615479621163,12145,270683.08999999904,-0.8230086381478646,777.1562155440275
2018-04-23,17321.77,-230.55796934865916,261,-60175.63000000004,-0.8125125760837228,853.4528451170607,32.359143037176985,1587,51353.959999999875,-0.8848052100758859,749.821550641099,96.08874550359701,2224,213701.36999999976,-0.8657152641500202,756.9951662255527,115.97054028435998,5275,611744.5999999989,-0.9175434828183419,744.1120096821755,18.986345660626995,12087,229487.9599999985,-0.8197750047662384,783.422692425773
2018-04-24,24376.580000000005,84.49643902439024,205,17321.77,-0.984861674860439,793.8925248017516,-100.25965957446807,940,-94244.07999999999,-0.9779445949376401,810.20214661586,76.19714415643467,2199,167557.51999999984,-0.8682724070151254,755.8288752063273,105.09892525174281,5164,542730.8499999999,-0.9131600866173014,740.832530906788,71.16844444444449,11610,826265.6400000005,-0.8865119807903266,756.9591871362555
2018-04-25,-69461.04000000002,101.14763485477181,241,24376.580000000005,-0.5378044658497017,847.5048642177989,-26.1347666195191,707,-18477.280000000006,-0.7607785028359572,849.1064528475673,45.770934579439256,2033,93052.31000000001,-0.853026692618805,766.9709139207349,93.59081835564058,5230,489479.9800000002,-0.8710518627257454,734.098722357884,69.80134892243265,11461,799993.2600000006,-0.8759675471010819,761.1942368458967
2018-04-26,89040.15999999995,-158.58684931506855,438,-69461.04000000002,-0.9185326514659887,719.3022132344972,-31.405757918552183,884,-27762.69000000013,-0.8681788850768657,783.7420417591519,-86.05839407041395,1619,-139328.54000000018,-0.905652703750492,796.7284269407636,166.3885439330544,4780,795337.24,-0.9142278906845056,723.2042239767701,55.90368133276375,11705,654352.5899999997,-0.8749258145684742,756.1923460107367
2018-04-27,62279.10999999999,215.07285024154575,414,89040.15999999995,-0.944477714054186,724.8910050700657,40.21564501372376,1093,43955.70000000007,-0.8877899316713865,770.052474292748,0.706760744066723,1559,1101.840000000021,-0.8748013566257843,794.6843079522483,111.70370738989791,4019,448937.1999999997,-0.9037968499302677,755.9880476490287,59.01489869998305,11846,699090.4899999992,-0.8718697507922718,756.112838493867
2018-04-30,135571.1099999999,82.92824234354194,751,62279.10999999999,-1.020910126947695,774.3667158646396,51.06564566437915,1603,81858.22999999978,-1.0038427978631401,759.8984625707233,60.300917520741656,2049,123556.57999999965,-0.9428265236510598,774.347875689981,78.92767376550411,4273,337257.9499999991,-0.9034800936007585,765.5740766631388,62.63396037868149,11408,714528.2199999985,-0.8883726463642917,769.1267160327136
2018-05-01,-66054.03000000004,160.8198220640568,843,135571.1099999999,-0.9619613074541354,585.2370354789361,142.87369521912342,2008,286890.37999999983,-0.9745182500680605,692.062852328096,89.99103833271295,2687,241805.9199999997,-0.9242716025724005,720.316217655375,83.78293900941466,4886,409363.44000000006,-0.8971051248792526,736.5430003142177,59.478503761969584,11696,695660.5799999962,-0.8886921753781827,764.3274147538292
2018-05-02,-24656.630000000012,-147.1136525612473,449,-66054.03000000004,-0.8761833061206188,735.5588875243484,64.51110621634848,2043,131796.18999999994,-0.9377441378629976,703.1759338808322,52.28853540587204,2895,151375.30999999956,-0.950539597422513,716.2293070286689,49.59976055194798,4928,244427.61999999965,-0.9086941140301168,737.5923698308807,72.32257329866373,11153,806613.6599999965,-0.8608278917741226,776.0396200858836
,,-92.34692883895136,267,-24656.630000000012,-0.914124174913842,757.6968550700718,28.77514432328421,1559,44860.450000000084,-0.8782798634996909,678.3803004294401,72.01898678414094,2724,196179.7199999999,-0.9386780621047986,716.0844503222498,13.090301634814633,4343,56851.17999999995,-0.9129185719511194,751.0652326396252,58.73669564429935,11043,648629.3299999977,-0.8524722866359487,776.888423357524
